id,name,symbol,dedust,stonfi
EQBcRvnSjqTYJT4MJOpLpVA79W3xzThVX555sSOCroYKpD2D,,,True,False
EQDcBIva8cyPfyaxEGFwSXKa-4yjNrHzYDLXMPfeUxAB64iS,,,True,False
EQDX7iJNXxs6YIyaFJEKIvpn9Nhk2odZW_bQWtMFxPpuqXvj,,,True,False
EQBzA7tYcyj-qg-hpWaHiYNiWFUL3dPN7ZZIwF8o0eDPCugQ,,,True,False
EQDCIjE6xk1FoWbAhZv1rYi8o3dDoqT31jI-fV0I9NIwAwEl,,,True,False
EQALivP9XrNrDAR_rUy0cAwMthPE8gkQtBxiuiSoK5BCT_Xx,,,True,False
EQDGydJOTj2xyP9V5z2by_02vU5-POeHuhQn1207us7VN_Ac,,,True,False
EQAgdbJsdPge6Ad-3YK_6ANckA5xI-vTS9bwZD0737I4vCfZ,,,True,False
EQBxcRFzawYgQPPPadedtFCueUVB0EzfOVhm_E56fp8t5_m6,,,True,False
EQBjEw-SOe8yV2kIbGVZGrsPpLTaaoAOE87CGXI2ca4XdzXA,Margaritis,MARGA,True,True
EQCtaTiM2uI_RsYlZ_5JJuP64I6NAD0Mq7CN7OVUaUwf5gvb,,,True,False
EQAafsALvM52gxcFn3fGNuE2rJXdZlLNahyh4iphFZkGCBDp,,,True,False
EQAs8RxQEd6Ud7C5EAeBbn0gbnFD9NxgHXNPDEzPB454lj3B,,,True,False
EQAI8rUDE5shzVGOYKcI9Der55zLVkeCfz8sXhZ1shPGb4I0,,,True,True
EQA5W0mPNsHXPiIxVl41dmUm0JK2htw_T68ujC-48SXCQYLJ,,,True,False
EQBUiVgSyfoOE8bbkd6GunrLf9LsGqgWlkkjYdlc-jXJIUoY,,,True,False
EQDFKhYNLvPy3rliRlEX7A3z4NK-bH6zMCFPdvZ5uJ1IDvT2,,,True,False
EQBtUDmSaKfxz254HjlxcAnIXfztPXbB83jDemKuuFRxCeHU,,,True,False
EQD9ByyUEKHYaPNCc7wWjOrJsG1hX5--17ilCea64hRApokx,,,True,False
EQBPbUrcnpTg41o1cnSQPl8Vb--Lxu_W2BHQTOI1TAOO_Vk9,,,True,False
EQDHr5lEaqGITArCD30HDdYQE7apiCcl5HKjkuEJcpGbLUA-,,,True,False
EQDedUIXdGQbyxvEFb6Z3knPWeBU0RjxLeYfF85AFTS6evEw,,,True,True
EQCG96slWtoNJjAlbX_lnefPoF099AyI4k7id1ZcDfAt4LbP,,,True,False
EQAAOPgqAB131DdRpgkufVJShD9WqPg57yvQQmTVlV23N8PC,,,True,True
EQDlBqGI2r44jpnhYfEiJahU8b7Zoo3no13l6Q9H-AIJbAgo,,,True,True
EQAmXMw3kWkZdSrWykuu5JrEPh1n0xFwFw_FDFP2acv3cfV1,,,True,True
EQCx3dMjeGz-59iwrTgm9X9tP9tdCCHosam9Dt5ymoUxr-ch,,,True,True
EQCJQp0IEdyzYxwHDEml6jSiZ1X3DnEP8O4TsMzfKtedA9Tj,,,True,True
EQAFCMPiRIl4N4dzh8Z7NQEVnsKx6R7aKJ3AsStzWu-DAdoA,,,True,False
EQCipqEtV6i-wW3WuYTv5H2YAFOGn38tGJJCKlcOQ6blwueu,,,True,False
EQC2Ey7WEKpYAovp7UaDaIqijPI5F4k-fal6B-qQM0dO4PKd,,,True,False
EQBpwsmWlCZu0FLe-43QZi2RZL1qN_a5tFapWtZPPj4FOj2_,,,True,False
EQCj4H0uLjZtYn4TBUBMENSt8R0WpPG9WjEanNw_RNYnd1kz,,,True,False
EQAuK2_itFkS1QmSM-e6ns8xTi-iOJ8qS1wesCwXxtDSk-hv,,,True,True
EQDlQqQZobvXf2XsgvCt02iQMgfGbWVZO1pNwWB8Uk_2cwnt,,,True,False
EQASqeF4qneqvDOaxLQ_rm2fPLEzLCJmy1tNcfTJaw2lRwP_,,,True,False
EQDDnpbI7vFqX0r_4w9eWGbhykq4M09zEhBhwSwLlO8snzHI,,,True,False
EQBLD7etORdjCbVaeMNwi_katCIosoJHy618jM65kMsTkqzc,,,True,False
EQBEGbO1Zs36-hUjlERbWOYuHwR30qYVzT2hO2M6o1_2q9DZ,,,True,False
EQCnr25gtY_fUomREwcqzEYTBCW7qY_r1wmTUwlldVm-vl2Z,,,True,False
EQCeTiJOQQQm_WwisSYg0nHPyAiZEBLpyDkk0bCWIIjTT5SC,,,True,False
EQDiSAW7vohycLls3pQ60LxiaAXekSK1wUdtLfiYOwCFWijv,,,True,False
EQBg57KJy5zC4q-UyD7AhjqpTHXq13h_xJpW_YXw9Xaz9XTk,,,True,False
EQCAy3xNey0zn8a7nM5NQv3y6zlrsWxQSuGKN8lVF5OSzcgC,,,True,False
EQBEnSUuZgqkq1wpglNoX8x8wFl9wd5Udh6TAwu0KMNypwp0,,,True,False
EQD1S5Yb3r2V72k2ziRIRitpXz0R6ZpBIn3x82AuIADSBHHX,,,True,False
EQCCum8KXwn-9woEaQlNtaUw8qy3tNUQQrD4-01P0HK31ktO,,,True,False
EQBDMHQQlWX7RNKH-YeSJiPCwIK6z7EBFrClly11pOXgNdnc,,,True,False
EQBkqG4ERPwasgBUDpN2cxjS76vSYTDWw59xM9fM873CWB55,,,True,True
EQCeMMD9zooC-7sh22Dc9Q3s4Ld_rzAWJxyG-AvJF8OttiRj,,,True,False
EQAfoyK9zk1Bfn1_DvIiD2yyHSfPfFGcd53tgOn5BhIfaH0h,,,True,False
EQD6pJQhQCVGtVu3vxaFc7eskkHUCaaT5mKZNlc37npnkBuf,,,True,False
EQBtUKPbhABPYtltiKWA547s4ZhJ5wZHvVV1eyfV7sEyGs2J,Wallet Exchanger,WEX,True,False
EQD3MEM3ozL7SO5ZN41e2JPt7dHxiwN3Zt4Mw-J0LbJgL1vk,,,True,False
EQATcUc69sGSCCMSadsVUKdGwM1BMKS-HKCWGPk60xZGgwsK,TON FISH MEMECOIN,FISH,True,True
EQBp_OXVNX38GcsC1WtjN-FacNv2KEP8ju2y1IHPd73_pdoE,,,True,True
EQBb0lbph6fJ9CdTbT84S6jm4BF_ld7i-y7OVAvO1UvjNK9q,,,True,False
EQDRXssQm2lERtaGHCMWhGLNTfngnSYAd9CJ7CflaczjC3iF,,,True,True
EQCIIUm7dnBgmcrubDfFLZV52oe1F_HFdDZiMfer9riphpQo,SAKE,SAKE,True,False
EQATZslVfK-DR3B6xhhvHdYTmuHIsEJ1sPBP83PjQsJ4WT1C,,,True,False
EQBo8ufpiqav_kzuBICrEu55TUjQTxEXVaaF_QyOgem8I43V,,,True,False
EQBQNqfW_P9dNUUZ6nXs2Zj39MOttDcCiVceuLcVBMnMcyyP,,,True,False
EQCdsl8EYI5RrUyroj5dTib2Yis-kRNuvWMc2xZGth_yzTp4,,,True,False
EQDeomIE4Jg3CA7zq2Ihh3Zp3aAz4B8szpruwzp9VTjZ3TCd,,,True,True
EQCjkQXtxklO1DIDi7m9mPvYTOIHYs-n1Lw1xruY3AtVwGLE,,,True,False
EQC3PndZzIjyBfO4E7QPl4_wKhL0out6oHARx4Gdke5P3DP3,,,True,False
EQCieiNX8pk-KZzXQCwfZXgIH5pJLWmP4PMklR6Ek0ixkEU8,,,True,False
EQA0OyLbETS9KnQ0ISPvBv3VnXR-wX7fXjjoNWBdFn8f6Usq,,,True,False
EQBqgsfd9Buv90yQQElMp2mq9VyfXqQishsfrRC9DBtWnE4I,,,True,False
EQBHBpMD0PmyUkR_Ovc8YevPhHpt_2NpjGuHjF77rQtnXGgU,,,True,False
EQB1TEG07zA66t2AkBlMPN0oXlMPRXXptXKRyDcl0oMLK-V2,,,True,False
EQAqz2f61WBDFGRxvCLHAZQcmiPZ8tZ7fSQducpI-2xoi403,,,True,False
EQAF5f_lvajEHIfzGuSqM80yaE_4UKfmjRWwHCDh03Caihjb,,,True,False
EQAtwo6qMNwtr0iTA9eKVZ32cuACFJ0VKd78GrBWOe83-X1P,,,True,True
EQAayZTay4tldCPDHYBy3NEsOzfB-eMo1qQxNwp9dY__5F0B,,,True,False
EQBHWWD8G0YSR5nUpov8CMqqtulfiItRdgAabFn0SyZbBeGs,,,True,False
EQDlnVo-6abJzyHlU8uB7pRjE7OIKt4HTTDPG4hfwOf5jTPg,ALL,ALL,True,False
EQDt3aSJcc4c2B9-jZpFpNaWmYLznQ9AcGVSWmAwKlF1mJtw,,,True,False
EQB4erF_x5xlLYSFAfjF3nYYvBFawMYOUVzyhrmjIxbEv8nj,,,True,False
EQBfX9KO5yIFprHWPpJp3OsX-6cjLjEJF-h5uIQE3eLJY8_h,Virtuals Worlds,VWS,True,True
EQBdbxSQpOlBx1rWY336Imqy59RX-53fZ8Jo2i_YvSFK6C1u,,,True,False
EQDA6v7olSvZCEr2yNhUlM4eBnRF11lsHLrtkkh7MSMICt4r,SAFT ENRG,SENRG,True,False
EQACwuhq6-rmgvt4K_Wp4EcrLVkXav9JRoVdQ0cO78RbghSD,,,True,False
EQAkAHTo_dstgeFU3Wnha-oeSdwUfhjvLMhtIuvsUiGCV8Ms,,,True,False
EQDz-ag5A_8kLWKQ9REubiNzhYkX4TlZqAwuh9tIwqJdfAjB,,,True,True
EQCdXdZeR9LlXkpVGsjl8WAuUKcVhZrKG2YxjcCfnrK6-Kwn,,,True,False
EQCAmRz58W11q6jR_QljqjysMB8pMu5pYNyNCr6Hy59h3bTb,,,True,False
EQC47093oX5Xhb0xuk2lCr2RhS8rj-vul61u4W2UH5ORmG_O,Gram,GRAM,True,True
EQCCeUCRzQmSsHGEgY1UDBljlN3LGbvWnpJ7ThjcbPB7DKDp,,,True,False
EQBkIljrz3igilxQ99PJnoN6DewESvS56WL4rurUQmxy_j6r,,,True,True
EQBm7suABabmjoFJdCbpJKKnU6WoXlmzL8yf2Ewulq-EOMVg,,,True,False
EQCYlvFpi04AFebeF0x4KayKioExdvP23iwtTJ45GaaTTEbP,PAPA,PAPA,True,False
EQCxt8ZC8euUUfTb-mcSePrMvOg-_SOPEdzuKQvN5KGo9gFD,,,True,False
EQB2wtmvhw5O2XJ1VdHMLRVmO1C8vAd7b-vyicFWYsKwBIO5,,,True,False
EQDUTcduF_iPKwaG1Cr5Ivsc2bAeOoCFCCAUtbCrTP9QyhYB,,,True,False
EQDD_FZIqUviCMCvLS37HAcy64KpeQIm2wLsgV1kqYb7v6PC,,,True,False
EQDRyF26qT5WVNPzhto3VblNRVlPvWEpKyBGyMf7VFVRpjyR,,,True,False
EQBNKOg1lPjJtw356xN7bb_u_ix0qhDWxf_zxI6FbycKptKQ,,,True,False
EQAfZTpBUhveYh-v8Hc52nMRgg73G3ARJKcQwVp_uNirhCh0,,,True,False
EQC8Xfw82SdE4Sy77PD33iaMU6HmPpA-E8chKGGD8KijOnob,,,True,False
EQAdQYnr7sR8G063DZSg1BSFIZLY1fpCrtvSJ0rHFyzR33Hx,,,True,False
EQDuki0QQp0YriNJxdnDmcYlMdddDT1ymvEEcgnDQQguePPC,,,True,False
EQDoUwTfeYKOjZuMQc8q5_PSqiTkc5L5X73NwuLeLMhg4Gil,,,True,False
EQBwu802fgtjvhiNyJanPZ5K9w_Dse-5oyc2EMkK5LOkH3EC,,,True,False
EQDXyxQA8ortSZogy0yRTlcp7lE37B6-K40teY24tfczT0PU,,,True,False
EQCzoeTKqsyIfrJKKEAFZXzzFo_A6xk6D5aJpb5WNGC1uupR,,,True,False
EQApCXBe_WKh2_E60oZDikEzfefohA38tKg9UjTVWXHQkFgM,,,True,True
EQB0KNpJwtLpfuQoqPnMiJkYJwUjJoiTXU-kGhLwSENeTJxg,,,True,False
EQDsNkH-2JCZQqljAJNhdqD2lveYnqE8UVYM17spx_lMk9BF,,,True,False
EQAfidVcQGk026Z9eHVd59jo4RgWUmwzbdTc86nDECiWOsOq,,,True,False
EQDH-TSUo2vp8j303ghPWiutY5taDrMuZsv0SfpVykJIr0jO,,,True,False
EQC00LYxnBMvz-SHRfUoNjsAoNgbEY8FSR37lF1bCqUF4enh,,,True,False
EQB0hAWhhxu63BO8qzO5l38E6wo9LZ52AfNeGxiyuCwHZ05Z,,,True,False
EQBjRZy8EN1uToS9gtnfXUd2e6TbVSJsUcKfqUx3VHB8iXof,,,True,False
EQBQUoXFBxxldY2Kz_PTvu_kHYE8WMCrXFwfjClg4r2CpSCN,,,True,True
EQDz_ywjNa92wZbjESuh-5RDUJgwfkXLeYFLmqMHndF7BdaC,,,True,True
EQC4ZQUCZZY6ybXFTr_GxcwrUZYNSEt-nn7Io1rpx92-n1FV,,,True,False
EQCXExH9F4YrhCi1Vu-EHlQ_4spxHLZ2eh55ulozsM-eh5ng,,,True,False
EQCacLl0pWMu5zJS9Grh1KhOZVk8aXlujnDMIWIw1wcKPScK,,,True,False
EQCUy38q9U85trGubCXM0wbr7IEGQrLniwHM73G4g3qZ6Bqi,,,True,False
EQAewUZjjyGS_0Qr-6fw24bTtfRIMPvBU_U3tpwN1dV1XLaM,,,True,True
EQAJTl7N3mNjbd6pJa6TVl8tfQXmv7leTR8xcDO_5A92-CSP,,,True,False
EQB2u_U5UDTssnaMUnJIhKFWCcBvnqSQE6wqGqDwID8KhT0j,,,True,False
EQCeduTjNBzpX5CQXx_ootwD0zR0aROQeAT3VPMvFJLdWqFg,,,True,False
EQDsUsZTfQaZ4bRRFOq_PgIyap7kj0odYTiOdLbNqVyCEbG8,,,True,False
EQB-fPN1K4Ra1Z9vl6M7X53MO6OYC9dUZE1HgoMV1fr2vzvi,,,True,False
EQAl8vWUpK03nVkni5gr1-OLG5xmnpXPyy1P4S6AUvnq55a8,,,True,True
EQC5iSqIza4X9vgf0Wast30GHFte1QsCwsTltCHiLMVpgwAS,,,True,False
EQBl_H_UVbuKO8tcZW2W6aUrnXRaiTgFworjsxDxnkuglTnM,,,True,False
EQB3LUWTXvr495S2DCRAEvth-QkCZ7G7ezjPpla38Emmwg39,,,True,False
EQBOZln_XugicA429pktKQ9S0xXFJKfkMZcEBddpI3sCtigo,,,True,False
EQABjUdH-oth254EIwh_O3ZN3cKH5k1yE0IFihXEWHlwh096,,,True,False
EQA514eEEmPNAUIOeZcAVqQyMN0T_H4_f3iWvdKBJaKXV9-W,,,True,True
EQACFQtae-6VM6K1IOM7zZD7tCcikdnt2jGACfP3dpCzD-3w,,,True,False
EQAuxsKJiV8u38nUR9iVkx3crLXOWEzbDQ01T_UEHty1geLv,,,True,True
EQDPGHtG2YsLMCpq_mBRxtEUwaj5-XygZiyio2XkDZ52GyXL,,,True,False
EQC0xEuy-MG0IqmLPstaMdP0wEY7Dlu2itjJNEeQdH1GYad4,,,True,False
EQBBjXMojHdzySQh_ccsQXD_KT4i-ZsBpU5foHEbH05XDzKa,,,True,False
EQDlYXdyNzgcE__KpeewV4P0GPH6goo500dUpL0v4ogLcV2g,,,True,False
EQClUOpWH8LT4E-xSQ8HsYt1ccRrd-wRrIqDMPWHWrmmjEWi,,,True,False
EQBina_pwInvvsaIrFGOJBPWt8fA4kx-aAkrX2t2p9sCGLk_,,,True,False
EQCR48ulGDxflLaWFiguQGH22zSPJQA5my8EJh6R6fH47aRW,,,True,False
EQBaNiUe2GD83ORoSs2qmvPohbaLFF5AfpVHe2gbCvUjARCr,,,True,False
EQAhBty6sGNimAzN_o4TBNFz_YvsCK8rp-36RtjotPEPNHSd,,,True,False
EQAAqlxGAgzXXadeIjQfSbglc9vNMvEw2-crqtu39KmnvZTk,,,True,False
EQDCJL0iQHofcBBvFBHdVG233Ri2V4kCNFgfRT-gqAd3Oc86,,,True,True
EQApcI4n_OZ4Lupm-d0zLiZnkQpcCpMdGpfx-YX5je6ogX3Y,,,True,False
EQCZhuppPasVaPDUwzXC-Jn92BrAOneWHZyNRBpz6z8BgBxt,,,True,False
EQCX-cV518-88KBYpHtJadx_B4edyfo4LkCZ0Uj1TYAEf7mL,,,True,False
EQBk6T38V31dXVofHE90a8Un9VbZ6HsyJxXCCE7u-qi5kcSR,,,True,False
EQDnCPHNLXxqmRja8tMODhJKkZvopOkfaAIO6xrSqxCjvMZ4,,,True,False
EQCO2E22nVKBDSnf4xSSiYYZCwpG2ApyWCTS5IN_4tmc2n2a,,,True,False
EQCXzSMqdUwNKRf7Do9CVUJWGfG-D5NeXzpcB9tqWoLb_LXk,,,True,True
EQDFD5xX6X44pEUrSrihqxReZIQPlowVf3P20EScGLTO2Hy2,,,True,False
EQB-KfjrG2aD-4T33b4ZYOXchY93kwOJX-LYXDTTDpAuJDKJ,,,True,False
EQCfurhDZ_uQqZI2pGpltd9JXuYwTDpAjuhrtoq_c2VMp28G,,,True,False
EQC-VBzO_T1S8ZYz3_JNUhEnra4opsBzmA3-nPo8Lo-JLQhw,,,True,False
EQCHRACa11JJ1R6v8lFXKVht1KBI5mO7lilzyV5KJKJFDiHa,,,True,False
EQBbZr580VxxZ3CmdLh-q4008O0y2CToxDOBKuZh5jZdV054,,,True,False
EQBWuISkJm_N76z3kH0mfGUy9i3crGz6n4-Lg4gnSPyubYgl,,,True,False
EQAgeTxJ_NgXp-qUs19yMubW_9T7LnCzsL6PZRUNdTgJo4u2,,,True,True
EQDthVyg8ygAgeCSdZITwz2-aFobh0pIe_T9qsGvcE-bfdWC,,,True,False
EQBuLxh1hKqNDUHkxbAGi1Ebccuv3RwTo7cvFo6Mn9o-f8Fs,,,True,False
EQBYQbZDBFnS5v_KPhWIfZRkWjXqTEpsCnFCcpHLE_T-6wDI,,,True,False
EQChwlnMapU6kl1I8shD69N8IWK3aTet4ZDeJhR67JyXZ8IJ,,,True,False
EQDG_RfSCx44pMkJbSLe4y8I5SUMC7LNLEo1P6wVcRRhLMln,,,True,False
EQCDIJKFTf5QoWii6-_KTk8bo6eKiR-6hk5HUQwixCe8SW-I,VISHNYA,VISHNYA,True,True
EQCUs59Bmw2ns0RfOdkBYeKz97bzQ9tz2iJBG6s5klW1LpW4,,,True,False
EQDpLRoUhvzydxEa3_KqQBuzQJT1s9SByrI7nnxbvX-shUJx,,,True,False
EQBR9oBQ6nxMs1cieiO87-xhr5fYeRR9_HDp9cQeDT_qlNXt,,,True,False
EQB-YUx_WLob_h56PIio_JJ-QVo_gKhgfVM_t6mkP5T7eMKn,,,True,False
EQA3PNJjsmwK7ex338GlhPpoM4Moeqvnon8qif2rsrqIBzDi,,,True,False
EQCCj_di2wmeXaMXN6mXw_sns82drn23gZZDgQhH--mzzf2D,,,True,False
EQCyqf_jC7tuOJUltZekb7f4Gd-Ya_QhXbKqZvcW0utLAONa,,,True,False
EQDcjNewy9qKJIvXAbINWQkp1-E2oJJwvc4GODcQxvGi-jES,,,True,False
EQBghtl-wfJzoD1bUuwrfQtYt6zGXxB9k-RM-Hev5hlSKlXu,,,True,True
EQDN0BWyMgOxFAdGaWjonbFCTaATUHL0RlvSaGaEtlXuF_zJ,,,True,True
EQAH62V2E7GnbWIrTxqTjeLDZkItFeCzhU_bLBzaJSaCkp9A,,,True,False
EQCXuapB7r-CF_ESdr6C0H7k9XwZa4B8XjLnUdyT-VispKkN,,,True,False
EQCT3vqoUJ4T0Bgv_0-YJ1SeSqBE5u2svoAXAPTKmdts48Bm,,,True,False
EQDawQ_al6_79vBIKOiTkI-RQy6qUv_uu1bf6uhctsufQgIr,,,True,False
EQDrTjj2avC7-dinrk8KYXKZO7ZCQEsFSXPuzgqeIcS83UbE,,,True,False
EQBwttiibeOuWzMP85EezH7rRvtfVkvA4c4ard6fEeOZwesp,,,True,False
EQDXgiGPdrEV_bjZFpmd1bdSkLqjsYrSUEZJaWoEzogy9hbg,,,True,False
EQBkVMaKoVgO--X-Rreh3sD2NeSbKZ1QgzkUUvUJlB9IRRoR,,,True,True
EQAQojMD0E-P7xAFmF1Ioeg7nWfoXwjPtiUYvSlVvjOXIHHC,,,True,False
EQAlDMUVvtFDLf5q2FCzi_UpnUEcADxky9bMtvBs2AT-1KY6,,,True,False
EQByeUsC3joECM4AOviIJW6iFrJsPONmRXnnGiGDOZhNHPje,,,True,False
EQBIfBw1J_xdSr62OQ8Wowxib58e2okrgs5cxmg2JbCBaly6,,,True,True
EQAtwmCISetV3ncZRb1QDiHcbSgfo-Y37-zPL6NhedGHGaTf,SEED,SEED,True,True
EQAKZrCWPLE8gGEsmgqDKnn3_JJqyR1R0f5OkiEQNR9DFPso,,,True,False
EQDU7wnZkD-SqaOFDfNPM__XDZrn0dyw_tKHCOnbDUYKx3uF,,,True,True
EQBhJdy1ErKgx1RRKlDHVamXuAXZ7Lh2eOZIwehyaOkQfg4m,,,True,False
EQAJvELQK-tCQMkF-KqdIomvV4XffI-EKMEPq9lgiiIDzvz8,,,True,False
EQAZ8-yhzRSXSLoWeQVQNW4Wa0PtNrdDRlNMC-VJjaRBM2Bz,,,True,True
EQCvaf0JMrv6BOvPpAgee08uQM_uRpUd__fhA7Nm8twzvbE_,TonUP,UP,True,True
EQAlfHJ55KuzMTx4hAa5RQ5TfPEzVK05JyB-0LM8pdAQsfW9,,,True,False
EQDHvtyyFu7mSr22RyjI3JiFlPq2UTMLyUO29cU-sF9m8x7S,,,True,False
EQDoYLjXdagr-OQUFyH_eMSTsUuGxDcubhOGbtgD8nYOa0mc,,,True,True
EQDdwNFrI9JnCn6RJlNGDToQhAnqAWYQurJ8h-bfcAZfyZ9N,,,True,False
EQCivW4Fmg1NJEvUBUSBsTCYOYxKCvsmWmmKsmWPkPTVJH6N,,,True,False
EQCijbGboUi5w75O6mnO8W62dHdB1Lx6b8QBjXQm8_BAgIOU,,,True,False
EQBpqOYLcG6egaxi4ZJjJ9PzaTicQH3OnzY4AzD_MJRYDT9x,,,True,False
EQBjVa8exHkRx94cikxanf11EQjiq0bC8BSdp1X_r5YPXQ_6,,,True,False
EQDbfhG4_jlnxhV_mvFCj6YSsjL3NYMwslZFpaCN8-ShCX_P,,,True,False
EQBBjMB-epcdooV0LKSAOl12see94OnllUWFXi0mqYZGsXr2,SIMBA,SIM,True,False
EQBEYhsS7Y3FeoWaFGyWiZmsJ6mIOakEGzdqQTQIrmUZcNf3,,,True,True
EQC7zHGnyjxoN9ZwMqtq66TcX5Z05zd5aJOrwmfotLtjvhIC,,,True,False
EQB9xshO9_4JItAvunQkgJ1aM_AtscyHr-6glzcxVaxYowEf,,,True,True
EQD6zdbmHUnRo2ybb6Sg3_yzFVJWrN6LCPtAfBpp3d0BT8bv,,,True,True
EQD1W3w41WZLT_hXfOw8ACyHToEtz3AQ2TOMDUxN3nJCrwLW,,,True,False
EQAIQzEQE_8QVep9jstiLrvHGTit1vdFRgrAL3itrisygiVy,,,True,False
EQAnWwbsTfm6RUONT4OyytAD2ABoNIxczn3QTypSTh3yh1N1,,,True,True
EQBbGOImpHJhLN43E4QM8CWTIpIYomtuFOCRpkYlKbYVyBTX,,,True,False
EQAdFvzmBNwruWfEC6j_Em2Lpf0Z41rwcdzilss43R5HTvH3,,,True,False
EQA6yr2jRgSPuVHjFoZxzWXBl9xNLmm31M09-7rkNNn1g-sf,,,True,False
EQDPY18eephUPBrokS4qN1Zwuay-AawRV504DPUZKmJTQGyn,,,True,False
EQDtz4H7w_W1_JIpniG92unyXEgGbl_33nIhUxgXwfLPjeTh,,,True,False
EQDq9pYcdFtYOIpma5po25IAXDOK1FZ5KiNMXOCqRCwr25Z-,,,True,False
EQCGQlcQ8ql5OJ5ctFwTrmaQ3VdDUNDQIcKAgQjeVjJLATwt,,,True,False
EQBa4g6g2ZVMpEGai6ZtE2QnGKCsBlWdFINpetfpxUAUlAIb,,,True,False
EQDD7r3thSULDB_f701yjVrUUmX3DODZTluuVzTg0z4e-0ol,,,True,False
EQAlATUGl-qjikua3MAXlzhTvYOTgpA9BzvG0zeh1G-AR1IO,,,True,False
EQBKqa2z2z_uyE0hokhcdhDHzGnBWJPkFMWM2nQMo828_vl5,,,True,False
EQDaxoUIysaa_e0ZWeaGXZGX3o5rdDEUF6W60tHBGoq_NIyX,,,True,False
EQCXe7C5vk94LdTxSnUCVznW1qObu1F4pbw0wFxpaxFI-ztg,,,True,False
EQDdXBPW6A1OM0CVcT5fKNdR2PiKVuRVFhCeoV2cMKWIYkP0,,,True,False
EQCil-IpjwDOSy1g7oYocHiTXG0hyCs5wRmFoxAsa2ZBaGsf,,,True,False
EQDKrjSdj5zvIrZRkXiYuxsih0G66aThXPlfFIn9Us1h3Jyl,,,True,False
EQBJYrnwsLWk_c9xTV8nQHYSXYDxusQjO7Mima1RtoA7erxc,,,True,False
EQAznDgFTf1Zm1C1fbXhMNH4VdEC0Afd7UUu9JKyJS_YBEff,,,True,True
EQDscTi_C4MbmhwgT-o3rLV_xAloptul6KVlRaPyVl6poo_H,,,True,True
EQDgV66Kler52TMjGNzQkRi5BAZcYu8dxfrB6GBaCT8CP33S,,,True,False
EQAKw8FtWiHs0_YNNGmTLlyI7937g28pBgBNAVd2hwoA3RVm,,,True,False
EQAno36dsfB2AJM_hKj2NlLSdpD9581M_R7ibhm37FFW2NS2,,,True,False
EQCAGLastQSC-D82Q4ABgFg6F5OBjRa3Ti8R1vCEsF62hX5n,,,True,False
EQC6ztOkriSU7q8VaJ8kZw70P6xWmkzfSzmnsGqnN3p3bh4-,,,True,False
EQDmyOY26Xi3tvi05xBn2PMOhbyl64SypkH1rAexLx0Lcuuj,,,True,False
EQBFRIHbTgNke3HGvbbSQcatUz3vaBVUYlj9nDbXjSYarl2a,,,True,False
EQC3DBnqMAYP78exL0iNG2VZVMS_4dV3aU_W4r0qT0VmLLPJ,,,True,False
EQDAhYS96Mx8fWKD9pxf82qCU0BpLEMUzPedUwwUwczEaG_w,,,True,False
EQAejYwoAOFRceGwVvUW_ZT2widbFV3_1JAAEMLDuIwos2Fu,,,True,False
EQD8FswryOlDF0AMBhqk23NTYM3XI0lGFJSsOQ6SAxPwR_jm,,,True,True
EQBjYoLQHGElnVfy7VwUSMBLzv1q3b7qASwRCB4-OqyP_QPy,,,True,False
EQC-PSiEdDVah7k5xyuhdPafjYFJ4Zp8mmd8uOVqNsou5Rvr,,,True,False
EQD_yNXD7eT0d2C37QQu3RKTucIvs0h-xfO6jvebbvv0FHqb,,,True,False
EQD6NTj1ZSFVN-U7ru5KOvIOj-KZApmvwEIG0cMfUiNklHZq,,,True,False
EQAMVz3b-d8wH1HkEUdMOrUZLwegNYZMOkP70CEAa1sWtFBQ,,,True,False
EQDRljNHAeDNLc9VNbkdbbuHxtJ27ccZbHniSXDJJpKMHBWO,,,True,False
EQDVXjy9u8-XxjnAJAo5B6ayDrN6AX_5nnN2CFHRiBUe2y4E,,,True,False
EQCQuiDO4z2UrX4HJVeRJmedyXdy2S4S0RK6ZMAPWWMX5uPs,,,True,False
EQCgdDlzcG6LzUs8aFKa2L635gCklF8_aoiQhdk3MTndSk14,,,True,False
EQCbDZquxGXpGyxaE7CE1MfKA7L_TSA91BgYpb6hyzsydrHD,,,True,False
EQA6BfzLl7_tzajyfBYvhdFWmFoWkm23HDs9oVy-omSS2W5d,,,True,False
EQDkHdACNSX_ltNuuozwfst286gAjSnaFw6FnFPoLbCwniRi,,,True,False
EQASpJzLAyBdAeD_8-hrfiGUvlz31WsIwegUR-alVkrtVDVI,,,True,False
EQDpnntNbbqTchdvVNk2QMqh2nKM3gcPLQ993cxiIIbIM81y,,,True,False
EQBtMzSdMMvQcghzSk080SIhx-FwxSKx31uEcSunVUdiFYXw,,,True,False
EQBPE3XUYl1CMv_gzXScRFuAL0v9MXfEb6H5ytAzv2yKs1F4,,,True,False
EQAUlVXcEK3bYpaskIsct7DVFjK0B0mYM-TOt8ASKkbVvAnp,,,True,False
EQAyBWTRpXP9N6Ee6tIO28t_r87Fpo22ZtmoPZAWs2Tj0KwF,,,True,False
EQC7wYS2esaWfZA-tT9Zc68ZjmYtynocYNdmoOVNzqczjNvj,,,True,False
EQCNXrh55Rdvz2YdubgxN4Q66uj8MvoOWQ72OMaZUjo2dYfx,,,True,False
